OrderID,Date,Region,Category,Product,Quantity,Sales,Profit
ORD-01985,2024-08-19,South,Furniture,Tables,9,4662.29,1785.91
ORD-00067,2024-08-20,East,Office Supplies,Art Supplies,6,165.68,94.55
ORD-01010,2024-08-20,East,Technology,Laptops,9,4771.8,1620.53
ORD-01433,2024-08-20,Central,Technology,Phones,8,6231.46,1390.8
ORD-01928,2024-08-20,East,Furniture,Tables,8,3152.68,922.45
ORD-01513,2024-08-21,Central,Office Supplies,Art Supplies,3,70.85,28.58
ORD-01556,2024-08-21,South,Office Supplies,Paper,6,105.55,56.43
ORD-00510,2024-08-22,East,Office Supplies,Paper,3,81.72,50.92
ORD-01975,2024-08-22,East,Furniture,Tables,5,2317.26,736.6
ORD-00171,2024-08-24,South,Furniture,Tables,6,1493.18,535.03
ORD-01261,2024-08-25,West,Furniture,Bookcases,3,1491.39,641.95
ORD-01262,2024-08-26,East,Furniture,Chairs,6,3049.68,1256.77
ORD-01512,2024-08-26,West,Technology,Laptops,6,4071.6,888.15
ORD-01595,2024-08-26,Central,Technology,Laptops,9,5929.94,2080.94
ORD-01189,2024-08-27,West,Furniture,Chairs,8,1499.93,598.39
ORD-00087,2024-08-29,West,Technology,Laptops,4,1972.38,656.36
ORD-00886,2024-08-29,Central,Technology,Phones,4,3431.07,755.89
ORD-01361,2024-08-29,South,Furniture,Chairs,5,2183.25,928.72
ORD-01643,2024-08-29,East,Technology,Phones,9,8347.45,2117.45
ORD-00504,2024-08-30,West,Technology,Phones,8,3303.01,1048.23
ORD-00539,2024-08-30,West,Office Supplies,Art Supplies,7,269.55,109.38
ORD-01061,2024-08-30,East,Office Supplies,Art Supplies,9,265.95,163.46
ORD-01001,2024-08-31,East,Furniture,Tables,2,874.26,337.4
ORD-00039,2024-09-01,South,Technology,Phones,9,5138.45,1730.51
ORD-00206,2024-09-01,South,Technology,Accessories,1,795.01,241.45
ORD-00507,2024-09-01,East,Furniture,Tables,7,1674.75,582.38
ORD-00841,2024-09-01,East,Technology,Laptops,3,1182.53,405.81
ORD-01202,2024-09-01,East,Technology,Laptops,2,1005.23,271.26
ORD-01327,2024-09-01,West,Technology,Phones,3,2029.23,665.59
ORD-00649,2024-09-02,West,Technology,Accessories,4,2774.13,759.41
ORD-01686,2024-09-02,West,Technology,Laptops,7,2790.64,830.63
ORD-00613,2024-09-03,Central,Office Supplies,Art Supplies,5,167.44,103.91
ORD-01320,2024-09-03,Central,Technology,Phones,8,7384.68,1801.42
ORD-01591,2024-09-03,West,Technology,Laptops,3,1015.08,286.09
ORD-01753,2024-09-03,South,Furniture,Tables,9,4004.23,1260.03
ORD-01815,2024-09-04,East,Office Supplies,Binders,6,145.05,88.24
ORD-00564,2024-09-05,East,Furniture,Bookcases,9,4693.3,1885.61
ORD-00962,2024-09-05,East,Technology,Laptops,6,2844.73,860.6
ORD-01741,2024-09-05,South,Technology,Accessories,8,5320.68,1733.61
ORD-01290,2024-09-06,Central,Technology,Accessories,8,4416.08,1272.38
ORD-01347,2024-09-06,West,Technology,Accessories,4,3033.92,690.48
ORD-01724,2024-09-06,West,Technology,Phones,4,2231.43,718.17
ORD-00134,2024-09-07,East,Furniture,Bookcases,6,2070.04,730.77
ORD-00399,2024-09-07,East,Technology,Laptops,2,1359.72,439.71
ORD-01511,2024-09-07,East,Furniture,Tables,5,1892.45,608.98
ORD-01565,2024-09-07,West,Technology,Laptops,8,7503.1,2588.78
ORD-01404,2024-09-08,South,Furniture,Bookcases,7,2178.14,784.56
ORD-00027,2024-09-09,West,Technology,Laptops,9,3627.46,786.94
ORD-00569,2024-09-09,South,Technology,Phones,9,5879.98,1993.92
ORD-01106,2024-09-09,West,Furniture,Chairs,3,938.41,266.18
ORD-00679,2024-09-10,West,Technology,Accessories,3,1945.94,464.54
ORD-01621,2024-09-10,West,Office Supplies,Paper,9,344.42,145.52
ORD-01882,2024-09-10,West,Office Supplies,Art Supplies,5,180.59,84.77
ORD-00800,2024-09-11,East,Office Supplies,Paper,8,286.74,133.66
ORD-01012,2024-09-11,Central,Furniture,Bookcases,9,2366.31,783.7
ORD-01368,2024-09-11,South,Furniture,Tables,7,1661.85,491.47
ORD-00061,2024-09-12,East,Technology,Phones,8,5471.97,1375.26
ORD-00118,2024-09-12,South,Furniture,Chairs,1,243.15,84.36
ORD-00213,2024-09-12,Central,Office Supplies,Art Supplies,8,162.61,67.89
ORD-00567,2024-09-12,West,Office Supplies,Art Supplies,3,60.32,24.78
ORD-01503,2024-09-12,Central,Furniture,Tables,7,2649.94,861.14
ORD-01651,2024-09-12,Central,Technology,Accessories,7,3327.66,812.91
ORD-01802,2024-09-12,West,Technology,Accessories,5,3454.64,1031.62
ORD-00310,2024-09-13,West,Furniture,Tables,4,1453.62,537.55
ORD-01297,2024-09-13,West,Office Supplies,Art Supplies,2,60.75,25.34
ORD-00147,2024-09-14,Central,Technology,Laptops,2,1538.24,384.34
ORD-00657,2024-09-14,West,Furniture,Chairs,1,181.08,64.98
ORD-01441,2024-09-14,West,Office Supplies,Binders,8,116.21,64.81
ORD-01579,2024-09-14,West,Furniture,Chairs,6,2651.92,882.83
ORD-01685,2024-09-14,West,Technology,Accessories,9,7898.53,2458.13
ORD-01726,2024-09-14,West,Office Supplies,Paper,1,33.79,16.04
ORD-01390,2024-09-15,Central,Technology,Phones,4,2642.6,582.55
ORD-00068,2024-09-16,East,Office Supplies,Art Supplies,3,57.66,28.63
ORD-00930,2024-09-16,East,Technology,Accessories,8,7474.89,1619.01
ORD-00658,2024-09-17,East,Furniture,Bookcases,4,1001.6,331.45
ORD-00666,2024-09-17,South,Technology,Laptops,6,2749.64,966.17
ORD-00965,2024-09-17,Central,Technology,Laptops,7,2969.16,878.18
ORD-01166,2024-09-17,West,Office Supplies,Paper,9,321.81,190.22
ORD-00266,2024-09-18,West,Technology,Laptops,4,3008.62,937.47
ORD-00319,2024-09-18,Central,Furniture,Tables,3,646.02,246.87
ORD-00978,2024-09-18,West,Technology,Accessories,5,4641.25,1095.3
ORD-01326,2024-09-18,East,Office Supplies,Art Supplies,5,101.02,62.33
ORD-01452,2024-09-18,Central,Office Supplies,Paper,7,144.89,68.14
ORD-00561,2024-09-19,West,Office Supplies,Art Supplies,5,79.31,47.92
ORD-01044,2024-09-19,Central,Technology,Laptops,9,6265.05,1842.49
ORD-01053,2024-09-19,Central,Technology,Laptops,8,7159.3,2519.25
ORD-01532,2024-09-19,West,Furniture,Bookcases,4,1484.41,615.65
ORD-01681,2024-09-19,West,Technology,Accessories,9,6626.63,1856.17
ORD-00119,2024-09-20,East,Technology,Accessories,8,7249.6,1822.47
ORD-00478,2024-09-20,East,Technology,Laptops,7,4367.77,1470.2
ORD-00003,2024-09-21,Central,Technology,Accessories,7,4211.17,974.55
ORD-00417,2024-09-21,South,Office Supplies,Paper,5,160.05,95.98
ORD-01182,2024-09-21,West,Office Supplies,Art Supplies,9,358.05,220.22
ORD-01618,2024-09-21,West,Technology,Laptops,8,5681.43,2037.08
ORD-01708,2024-09-21,West,Furniture,Tables,6,2082.68,596.02
ORD-01769,2024-09-21,South,Technology,Phones,9,3330.4,1037.33
ORD-01974,2024-09-21,East,Furniture,Chairs,4,1322.19,477.56
ORD-00080,2024-09-22,East,Technology,Phones,3,2369.59,849.95
ORD-00629,2024-09-22,South,Technology,Accessories,4,3845.25,1151.29
ORD-01042,2024-09-22,South,Furniture,Tables,1,246.31,69.54
ORD-01227,2024-09-22,South,Office Supplies,Paper,7,160.4,88.59
ORD-01763,2024-09-22,West,Furniture,Chairs,8,1938.78,783.68
ORD-01908,2024-09-22,Central,Technology,Accessories,8,6703.16,1887.03
ORD-01919,2024-09-22,Central,Technology,Accessories,5,1800.19,501.25
ORD-01952,2024-09-22,West,Furniture,Chairs,1,272.85,119.91
ORD-00093,2024-09-23,West,Technology,Laptops,1,960.82,277.32
ORD-00472,2024-09-23,East,Furniture,Tables,5,1019.47,323.58
ORD-00817,2024-09-23,Central,Technology,Laptops,6,4448.34,941.88
ORD-01087,2024-09-23,West,Technology,Laptops,2,1327.48,370.8
ORD-01701,2024-09-23,South,Technology,Accessories,1,720.07,185.26
ORD-01855,2024-09-23,South,Technology,Accessories,3,1703.5,474.52
ORD-01930,2024-09-23,South,Office Supplies,Binders,1,29.09,17.36
ORD-00391,2024-09-24,South,Technology,Phones,2,832.97,299.39
ORD-01286,2024-09-24,East,Office Supplies,Paper,3,57.52,27.85
ORD-00124,2024-09-25,West,Furniture,Bookcases,6,1913.78,570.64
ORD-00150,2024-09-25,West,Office Supplies,Paper,2,47.89,27.14
ORD-00737,2024-09-25,Central,Furniture,Chairs,3,896.1,356.13
ORD-01548,2024-09-25,Central,Office Supplies,Paper,3,112.7,67.03
ORD-01959,2024-09-25,Central,Office Supplies,Paper,1,39.31,14.36
ORD-01011,2024-09-26,Central,Technology,Phones,6,3185.83,1010.36
ORD-01338,2024-09-26,West,Office Supplies,Art Supplies,8,234.51,132.11
ORD-00334,2024-09-27,West,Office Supplies,Binders,1,39.02,17.23
ORD-00476,2024-09-27,West,Furniture,Bookcases,7,2629.02,1093.66
ORD-00746,2024-09-27,Central,Technology,Accessories,2,917.99,239.11
ORD-00761,2024-09-27,West,Office Supplies,Paper,1,23.24,11.56
ORD-00797,2024-09-27,East,Office Supplies,Paper,3,87.28,39.81
ORD-01065,2024-09-27,South,Furniture,Chairs,7,1848.32,543.22
ORD-00947,2024-09-28,Central,Technology,Phones,7,4368.32,1447.96
ORD-01364,2024-09-28,Central,Technology,Accessories,7,5827.59,1880.14
ORD-01994,2024-09-28,East,Office Supplies,Binders,4,128.37,68.17
ORD-00437,2024-09-29,Central,Office Supplies,Paper,5,141.21,61.07
ORD-00846,2024-09-29,West,Furniture,Bookcases,9,2912.2,962.95
ORD-00661,2024-09-30,West,Technology,Laptops,2,1662.87,376.09
ORD-00680,2024-09-30,West,Office Supplies,Binders,7,180.39,109.11
ORD-00949,2024-09-30,East,Technology,Laptops,5,3647.06,1110.39
ORD-01075,2024-09-30,West,Office Supplies,Binders,6,184.79,111.07
ORD-01344,2024-09-30,Central,Technology,Accessories,6,3987.03,1323.27
ORD-00092,2024-10-01,South,Technology,Laptops,1,699.27,151.44
ORD-00191,2024-10-01,East,Technology,Accessories,3,2800.71,836.46
ORD-01035,2024-10-01,West,Technology,Phones,4,3343.73,925.66
ORD-01079,2024-10-01,Central,Technology,Phones,1,382.25,100.55
ORD-00217,2024-10-02,West,Furniture,Chairs,9,4044.8,1309.37
ORD-00377,2024-10-02,West,Furniture,Chairs,9,4821.49,2191.14
ORD-00593,2024-10-02,West,Office Supplies,Binders,2,63.45,26.17
ORD-00781,2024-10-02,West,Technology,Accessories,1,509.72,117.77
ORD-00865,2024-10-02,South,Office Supplies,Binders,6,95.89,59.5
ORD-00910,2024-10-02,South,Furniture,Chairs,3,650.66,182.2
ORD-01248,2024-10-02,West,Technology,Laptops,6,4410.77,1565.74
ORD-00903,2024-10-03,Central,Technology,Accessories,4,1441.06,323.63
ORD-01028,2024-10-03,Central,Office Supplies,Art Supplies,8,136.28,79.68
ORD-01754,2024-10-03,East,Office Supplies,Paper,5,213.42,79.41
ORD-00088,2024-10-04,South,Furniture,Chairs,7,3037.77,1188.47
ORD-00605,2024-10-04,South,Furniture,Chairs,7,1446.55,648.12
ORD-00161,2024-10-05,East,Office Supplies,Paper,2,71.87,26.67
ORD-01127,2024-10-05,West,Office Supplies,Paper,5,83.82,39.79
ORD-01274,2024-10-05,East,Technology,Laptops,1,591.43,190.27
ORD-00827,2024-10-06,East,Office Supplies,Paper,1,20.64,8.41
ORD-01291,2024-10-06,East,Technology,Phones,9,4945.65,1191.4
ORD-01743,2024-10-06,South,Furniture,Chairs,1,300.75,84.06
ORD-01598,2024-10-07,Central,Technology,Phones,5,4149.25,1487.8
ORD-01817,2024-10-07,East,Office Supplies,Art Supplies,1,27.72,12.69
ORD-01461,2024-10-08,West,Technology,Laptops,7,6263.4,1937.69
ORD-01487,2024-10-08,West,Office Supplies,Paper,4,112.14,67.35
ORD-01814,2024-10-10,West,Furniture,Chairs,5,973.1,427.44
ORD-00512,2024-10-11,Central,Office Supplies,Binders,4,156.96,97.5
ORD-00812,2024-10-12,Central,Technology,Laptops,2,1845.04,629.79
ORD-01005,2024-10-12,West,Furniture,Bookcases,3,802.06,214.19
ORD-01505,2024-10-12,South,Furniture,Bookcases,8,1448.77,544.56
ORD-00143,2024-10-13,East,Furniture,Bookcases,4,1665.34,652.28
ORD-00502,2024-10-13,West,Furniture,Bookcases,1,302.11,121.98
ORD-00784,2024-10-13,Central,Technology,Accessories,5,3555.43,835.06
ORD-01366,2024-10-13,East,Office Supplies,Paper,5,147.43,66.39
ORD-01776,2024-10-13,South,Office Supplies,Paper,7,172.5,66.23
ORD-01043,2024-10-14,Central,Technology,Accessories,5,4300.51,1335.97
ORD-01380,2024-10-14,Central,Office Supplies,Binders,4,157.92,84.34
ORD-01790,2024-10-14,Central,Furniture,Bookcases,6,2227.61,783.05
ORD-00034,2024-10-15,Central,Furniture,Tables,8,2949.78,979.21
ORD-00210,2024-10-15,Central,Technology,Accessories,2,1304.46,418.79
ORD-00480,2024-10-16,Central,Office Supplies,Paper,6,183.42,78.79
ORD-00901,2024-10-16,Central,Furniture,Tables,7,2377.37,771.51
ORD-01806,2024-10-16,East,Technology,Accessories,7,2375.46,762.35
ORD-00212,2024-10-17,West,Technology,Phones,8,5944.52,1721.26
ORD-00378,2024-10-17,South,Office Supplies,Binders,7,123.2,59.41
ORD-00741,2024-10-17,South,Office Supplies,Art Supplies,6,239.54,123.26
ORD-01989,2024-10-17,East,Office Supplies,Binders,7,191.27,112.47
ORD-00604,2024-10-18,West,Technology,Laptops,3,1564.68,545.45
ORD-01136,2024-10-18,Central,Technology,Laptops,5,3834.02,1106.37
ORD-01222,2024-10-18,South,Office Supplies,Paper,2,67.37,37.08
ORD-01696,2024-10-18,Central,Furniture,Chairs,9,4506.04,1825.72
ORD-01703,2024-10-18,West,Technology,Accessories,9,8216.45,2793.91
ORD-01948,2024-10-18,Central,Technology,Phones,7,3946.7,1228.74
ORD-00062,2024-10-19,West,Office Supplies,Paper,4,146.16,87.43
ORD-00065,2024-10-19,Central,Technology,Laptops,7,2479.9,650.09
ORD-00257,2024-10-20,East,Furniture,Chairs,3,1283.71,459.74
ORD-00772,2024-10-20,East,Office Supplies,Binders,5,201.02,74.81
ORD-01204,2024-10-20,Central,Furniture,Chairs,2,500.23,219.46
ORD-00298,2024-10-22,Central,Technology,Accessories,1,910.51,327.55
ORD-00597,2024-10-22,West,Furniture,Tables,7,3739.2,1198.57
ORD-00731,2024-10-23,Central,Technology,Laptops,6,1974.49,420.66
ORD-01234,2024-10-23,West,Office Supplies,Paper,6,254.53,144.39
ORD-01829,2024-10-23,West,Office Supplies,Binders,1,42.1,24.36
ORD-00052,2024-10-24,Central,Office Supplies,Paper,5,197.24,111.66
ORD-00785,2024-10-24,Central,Furniture,Tables,6,2234.32,958.65
ORD-01349,2024-10-24,West,Technology,Laptops,7,5757.58,1648.58
ORD-01468,2024-10-24,South,Furniture,Chairs,2,475.93,162.9
ORD-01694,2024-10-24,West,Technology,Phones,6,5221.85,1861.53
ORD-01779,2024-10-24,South,Office Supplies,Binders,6,200.57,84.03
ORD-00079,2024-10-25,East,Furniture,Chairs,8,2227.78,819.57
ORD-00427,2024-10-25,South,Furniture,Chairs,1,232.27,104.67
ORD-01048,2024-10-25,West,Office Supplies,Art Supplies,7,126.13,77.69
ORD-01159,2024-10-25,South,Furniture,Bookcases,1,379.66,155.56
ORD-00464,2024-10-26,West,Furniture,Chairs,4,2152.19,588.89
ORD-00535,2024-10-26,East,Technology,Phones,6,2036.21,720.12
ORD-00757,2024-10-26,East,Furniture,Chairs,2,911.43,378.59
ORD-00193,2024-10-27,South,Technology,Laptops,2,1504.53,466.89
ORD-00804,2024-10-27,Central,Technology,Accessories,6,3699.05,1293.41
ORD-00102,2024-10-28,East,Technology,Phones,2,942.43,207.37
ORD-00141,2024-10-28,Central,Technology,Phones,2,1186.98,255.86
ORD-00908,2024-10-28,East,Furniture,Chairs,9,1819.51,817.56
ORD-01592,2024-10-28,East,Furniture,Chairs,3,686.03,253.23
ORD-01698,2024-10-28,East,Technology,Phones,3,2483.86,866.62
ORD-00294,2024-10-29,Central,Furniture,Chairs,9,3418.97,1145.8
ORD-00590,2024-10-29,West,Office Supplies,Art Supplies,3,78.81,30.2
ORD-00669,2024-10-29,West,Furniture,Tables,5,1752.29,553.94
ORD-00882,2024-10-29,South,Technology,Accessories,4,2395.72,672.13
ORD-01254,2024-10-29,East,Furniture,Tables,1,332.49,148.3
ORD-01656,2024-10-29,West,Office Supplies,Art Supplies,8,316.0,159.67
ORD-01804,2024-10-29,South,Furniture,Bookcases,7,1915.24,742.77
ORD-00375,2024-10-30,East,Technology,Laptops,6,2855.79,995.72
ORD-00460,2024-10-30,East,Technology,Laptops,6,3684.61,1201.59
ORD-00736,2024-10-30,East,Technology,Accessories,7,5811.29,1848.87
ORD-01240,2024-10-30,West,Technology,Laptops,4,1816.39,551.95
ORD-00006,2024-10-31,Central,Office Supplies,Art Supplies,1,21.72,10.69
ORD-00260,2024-10-31,West,Technology,Laptops,5,4778.46,1086.6
ORD-01055,2024-10-31,East,Office Supplies,Paper,1,23.14,9.66
ORD-01287,2024-10-31,West,Technology,Accessories,4,3351.76,1196.27
ORD-01965,2024-10-31,East,Technology,Phones,7,6064.56,1742.49
ORD-00922,2024-11-01,South,Technology,Phones,9,6724.46,1950.8
ORD-01026,2024-11-01,Central,Technology,Accessories,3,1146.96,408.54
ORD-01455,2024-11-01,East,Furniture,Bookcases,1,212.89,74.38
ORD-00116,2024-11-02,West,Furniture,Bookcases,3,1451.43,561.16
ORD-01034,2024-11-02,Central,Technology,Accessories,5,3633.21,830.59
ORD-01475,2024-11-02,West,Technology,Phones,3,2755.63,811.56
ORD-01547,2024-11-02,West,Technology,Accessories,8,4672.72,1244.5
ORD-00302,2024-11-03,South,Office Supplies,Art Supplies,8,223.29,114.95
ORD-00323,2024-11-03,West,Office Supplies,Binders,6,201.58,78.87
ORD-00517,2024-11-03,West,Office Supplies,Binders,5,86.3,39.23
ORD-00792,2024-11-03,Central,Technology,Phones,6,2102.72,540.83
ORD-00933,2024-11-03,East,Furniture,Tables,3,1373.93,465.41
ORD-00129,2024-11-04,West,Technology,Accessories,3,2779.47,635.63
ORD-00713,2024-11-04,West,Office Supplies,Art Supplies,1,26.86,15.95
ORD-01243,2024-11-04,South,Technology,Phones,3,2832.56,777.83
ORD-01516,2024-11-04,Central,Furniture,Bookcases,3,1110.12,489.84
ORD-00303,2024-11-05,South,Technology,Phones,5,3184.58,864.83
ORD-01056,2024-11-05,East,Technology,Phones,2,1813.49,525.2
ORD-01700,2024-11-05,Central,Technology,Accessories,8,3738.57,910.16
ORD-01889,2024-11-05,East,Office Supplies,Binders,6,178.25,72.45
ORD-00200,2024-11-06,East,Technology,Phones,1,455.35,158.84
ORD-01847,2024-11-06,East,Office Supplies,Binders,3,122.05,46.89
ORD-00009,2024-11-07,Central,Technology,Accessories,9,6755.24,2200.47
ORD-00357,2024-11-07,West,Furniture,Bookcases,9,4566.45,1756.46
ORD-01460,2024-11-07,Central,Technology,Phones,1,650.94,214.1
ORD-00016,2024-11-08,West,Furniture,Bookcases,6,1976.11,662.46
ORD-00799,2024-11-08,Central,Technology,Phones,4,2904.85,819.19
ORD-01482,2024-11-08,West,Technology,Accessories,2,910.33,207.6
ORD-01913,2024-11-08,East,Furniture,Bookcases,2,464.7,153.48
ORD-00017,2024-11-09,West,Office Supplies,Paper,9,368.68,202.08
ORD-00370,2024-11-09,East,Technology,Phones,5,2796.66,692.74
ORD-00410,2024-11-09,East,Office Supplies,Art Supplies,2,74.28,44.34
ORD-00503,2024-11-09,Central,Technology,Phones,1,433.92,126.28
ORD-00823,2024-11-09,West,Technology,Phones,1,795.72,186.74
ORD-01601,2024-11-09,West,Technology,Phones,5,4797.46,1534.99
ORD-00347,2024-11-10,Central,Office Supplies,Paper,1,20.79,11.94
ORD-00439,2024-11-10,East,Technology,Laptops,2,1107.48,382.62
ORD-00966,2024-11-10,East,Office Supplies,Paper,5,101.8,51.48
ORD-01213,2024-11-10,East,Office Supplies,Art Supplies,3,88.39,36.97
ORD-01794,2024-11-10,West,Furniture,Chairs,7,1467.0,493.9
ORD-01987,2024-11-10,South,Furniture,Chairs,3,1374.33,594.79
ORD-00429,2024-11-11,Central,Furniture,Chairs,8,3017.76,1235.07
ORD-00700,2024-11-11,Central,Furniture,Bookcases,7,1646.86,716.27
ORD-00739,2024-11-11,South,Office Supplies,Paper,2,78.83,32.89
ORD-01045,2024-11-11,Central,Office Supplies,Binders,3,98.71,42.23
ORD-01406,2024-11-11,South,Furniture,Tables,2,650.89,231.22
ORD-01791,2024-11-11,South,Technology,Phones,7,6533.35,2137.34
ORD-00341,2024-11-12,South,Furniture,Chairs,3,1267.05,461.98
ORD-00676,2024-11-12,Central,Furniture,Tables,4,755.67,293.31
ORD-01543,2024-11-12,East,Furniture,Chairs,4,1744.11,508.71
ORD-00836,2024-11-13,West,Office Supplies,Art Supplies,3,119.64,55.37
ORD-01116,2024-11-13,South,Office Supplies,Binders,7,183.03,81.44
ORD-01210,2024-11-13,East,Office Supplies,Binders,8,278.29,138.95
ORD-01848,2024-11-13,West,Office Supplies,Binders,2,75.72,34.6
ORD-00099,2024-11-14,West,Office Supplies,Binders,9,238.21,108.62
ORD-00615,2024-11-14,East,Technology,Phones,2,1503.67,409.52
ORD-00711,2024-11-14,Central,Technology,Accessories,5,3457.23,887.14
ORD-00738,2024-11-15,East,Office Supplies,Paper,5,138.0,70.99
ORD-01331,2024-11-15,West,Technology,Accessories,3,2836.44,767.63
ORD-00015,2024-11-16,Central,Technology,Phones,3,2691.68,851.86
ORD-00263,2024-11-16,South,Furniture,Tables,7,1327.26,402.26
ORD-00516,2024-11-16,South,Technology,Laptops,4,3677.81,990.78
ORD-01095,2024-11-16,Central,Furniture,Tables,8,1656.88,567.26
ORD-01490,2024-11-16,West,Technology,Laptops,6,5830.79,1320.14
ORD-00315,2024-11-17,West,Technology,Phones,3,2427.45,773.11
ORD-01354,2024-11-17,West,Furniture,Chairs,6,1196.05,335.75
ORD-00452,2024-11-18,East,Furniture,Tables,2,864.03,291.02
ORD-00857,2024-11-18,South,Furniture,Chairs,5,1399.67,578.16
ORD-01585,2024-11-18,East,Technology,Accessories,4,2164.21,466.52
ORD-01667,2024-11-19,East,Office Supplies,Art Supplies,1,15.53,7.35
ORD-01689,2024-11-19,East,Furniture,Bookcases,4,1436.14,635.62
ORD-00053,2024-11-20,East,Furniture,Bookcases,5,1723.56,635.25
ORD-00275,2024-11-20,West,Office Supplies,Binders,2,70.39,26.77
ORD-00413,2024-11-20,East,Office Supplies,Paper,7,118.43,49.01
ORD-01093,2024-11-20,Central,Office Supplies,Binders,2,38.5,15.22
ORD-01506,2024-11-20,West,Furniture,Bookcases,7,2662.63,765.01
ORD-01527,2024-11-20,East,Furniture,Tables,7,3763.82,1356.65
ORD-01121,2024-11-21,West,Office Supplies,Art Supplies,4,89.96,51.5
ORD-01355,2024-11-21,East,Technology,Accessories,7,3601.2,1064.49
ORD-01826,2024-11-22,East,Technology,Accessories,5,4403.48,1580.52
ORD-00011,2024-11-23,Central,Furniture,Tables,6,2028.51,643.92
ORD-00211,2024-11-23,Central,Technology,Accessories,6,5429.45,1275.47
ORD-00397,2024-11-23,East,Furniture,Bookcases,2,458.19,167.48
ORD-01069,2024-11-23,West,Technology,Phones,4,2536.95,892.88
ORD-00471,2024-11-24,West,Technology,Accessories,8,3585.34,930.76
ORD-00601,2024-11-24,South,Technology,Laptops,3,2160.47,765.02
ORD-00636,2024-11-24,West,Furniture,Chairs,6,1180.25,356.15
ORD-00644,2024-11-24,East,Office Supplies,Paper,3,66.86,30.75
ORD-01319,2024-11-24,South,Technology,Accessories,3,2555.55,802.76
ORD-00917,2024-11-25,West,Technology,Phones,6,2811.27,645.9
ORD-01721,2024-11-25,East,Technology,Laptops,6,3682.61,1173.34
ORD-00497,2024-11-26,East,Furniture,Chairs,1,479.3,144.67
ORD-01107,2024-11-26,West,Furniture,Bookcases,5,1548.84,555.33
ORD-01533,2024-11-26,East,Office Supplies,Art Supplies,4,94.08,56.23
ORD-00285,2024-11-27,South,Furniture,Bookcases,7,1901.56,853.91
ORD-00381,2024-11-27,East,Furniture,Bookcases,2,400.06,120.25
ORD-00579,2024-11-27,East,Furniture,Bookcases,2,715.85,243.7
ORD-01374,2024-11-27,East,Office Supplies,Paper,7,299.23,147.06
ORD-01559,2024-11-27,East,Technology,Phones,1,958.04,336.42
ORD-00114,2024-11-28,East,Furniture,Bookcases,5,1240.76,428.11
ORD-01150,2024-11-28,East,Office Supplies,Art Supplies,3,47.87,19.65
ORD-01939,2024-11-28,Central,Technology,Phones,9,5005.25,1285.68
ORD-00562,2024-11-29,East,Furniture,Tables,3,829.27,237.62
ORD-01142,2024-11-29,South,Technology,Phones,5,4551.89,1222.94
ORD-00326,2024-11-30,South,Technology,Accessories,5,4153.44,1120.99
ORD-00520,2024-11-30,South,Furniture,Chairs,3,840.72,343.49
ORD-00403,2024-12-01,Central,Technology,Phones,1,542.85,117.25
ORD-00919,2024-12-01,West,Furniture,Chairs,2,1060.15,405.63
ORD-01137,2024-12-01,West,Technology,Accessories,7,2699.3,822.89
ORD-01211,2024-12-01,East,Office Supplies,Binders,8,170.3,88.05
ORD-01299,2024-12-01,West,Furniture,Chairs,4,1760.89,773.85
ORD-01499,2024-12-01,South,Furniture,Tables,8,2475.01,1009.3
ORD-01582,2024-12-01,Central,Furniture,Chairs,9,3104.37,1073.93
ORD-01691,2024-12-01,East,Furniture,Bookcases,7,2985.54,1269.36
ORD-00050,2024-12-02,Central,Office Supplies,Paper,6,204.71,118.94
ORD-00411,2024-12-02,West,Technology,Accessories,1,937.36,330.99
ORD-00847,2024-12-02,East,Technology,Phones,7,3800.68,1242.14
ORD-01038,2024-12-02,East,Furniture,Tables,8,3541.81,1344.67
ORD-01258,2024-12-02,West,Technology,Phones,7,2317.89,507.71
ORD-01383,2024-12-02,Central,Technology,Accessories,4,2565.01,804.68
ORD-01929,2024-12-02,West,Office Supplies,Paper,9,358.41,182.03
ORD-00288,2024-12-03,West,Technology,Laptops,9,6564.8,1787.29
ORD-00545,2024-12-03,East,Office Supplies,Binders,9,351.01,190.49
ORD-00262,2024-12-04,West,Technology,Phones,8,2667.96,951.17
ORD-00557,2024-12-04,East,Technology,Phones,1,723.19,174.73
ORD-01471,2024-12-04,Central,Technology,Laptops,3,1942.68,696.13
ORD-01645,2024-12-04,West,Technology,Laptops,4,2962.6,857.11
ORD-01976,2024-12-04,East,Furniture,Bookcases,8,2154.54,780.14
ORD-00131,2024-12-05,East,Furniture,Tables,8,2694.25,823.68
ORD-00432,2024-12-05,West,Technology,Laptops,2,774.85,191.01
ORD-00646,2024-12-05,South,Technology,Accessories,9,4873.47,1123.79
ORD-00777,2024-12-05,East,Office Supplies,Art Supplies,3,57.81,30.22
ORD-01050,2024-12-05,West,Technology,Accessories,4,1363.78,483.16
ORD-01463,2024-12-05,East,Office Supplies,Art Supplies,7,219.32,111.33
ORD-01518,2024-12-05,Central,Technology,Accessories,9,7008.43,1487.21
ORD-01526,2024-12-05,South,Technology,Phones,3,2345.0,658.92
ORD-01712,2024-12-05,West,Furniture,Chairs,3,985.47,268.37
ORD-01886,2024-12-05,Central,Furniture,Tables,8,1771.66,618.21
ORD-00209,2024-12-06,East,Technology,Laptops,2,1538.75,347.55
ORD-00329,2024-12-06,Central,Technology,Accessories,4,1526.19,496.19
