OrderID,Date,Region,ProductCategory,Product,Quantity,UnitPrice,UnitCost,Revenue,Profit
ORD-01329,2023-04-24,East,Clothing,Jacket,4,51.96,28.88,207.84,92.32
ORD-02310,2023-04-24,East,Office Supplies,Printer Paper,1,28.28,13.95,28.28,14.33
ORD-02115,2023-04-25,East,Electronics,Monitor,3,657.5,404.75,1972.5,758.25
ORD-02157,2023-04-25,West,Electronics,Laptop,3,549.84,410.99,1649.52,416.55
ORD-01138,2023-04-26,West,Office Supplies,Stapler,7,25.84,10.95,180.88,104.23
ORD-01772,2023-04-26,East,Office Supplies,Stapler,2,19.61,9.17,39.22,20.88
ORD-02050,2023-04-26,North,Furniture,Office Chair,5,296.38,183.46,1481.9,564.6
ORD-02544,2023-04-26,West,Furniture,Desk,2,355.8,202.16,711.6,307.28
ORD-00201,2023-04-27,East,Electronics,Laptop,8,575.98,402.55,4607.84,1387.44
ORD-01035,2023-04-27,East,Furniture,Desk,3,403.89,250.08,1211.67,461.43
ORD-01778,2023-04-27,East,Furniture,Office Chair,6,429.54,240.71,2577.24,1132.98
ORD-00962,2023-04-28,East,Clothing,Jacket,4,63.83,34.18,255.32,118.6
ORD-00871,2023-04-29,South,Electronics,Laptop,6,795.39,540.41,4772.34,1529.88
ORD-01379,2023-04-29,North,Office Supplies,Printer Paper,4,21.77,9.62,87.08,48.6
ORD-00506,2023-04-30,North,Electronics,Headphones,5,667.01,465.69,3335.05,1006.6
ORD-00741,2023-04-30,West,Electronics,Laptop,7,1031.18,655.79,7218.26,2627.73
ORD-00956,2023-04-30,North,Electronics,Smartphone,7,1047.47,647.5,7332.29,2799.79
ORD-01401,2023-04-30,East,Furniture,Office Chair,2,391.61,223.09,783.22,337.04
ORD-00530,2023-05-01,West,Electronics,Smartphone,6,1137.94,802.05,6827.64,2015.34
ORD-01432,2023-05-01,East,Furniture,Bookshelf,1,327.09,190.1,327.09,136.99
ORD-02147,2023-05-02,South,Electronics,Smartphone,6,448.54,315.27,2691.24,799.62
ORD-02246,2023-05-02,West,Electronics,Smartphone,1,422.64,294.15,422.64,128.49
ORD-01076,2023-05-04,West,Furniture,Bookshelf,5,267.51,155.02,1337.55,562.45
ORD-01366,2023-05-04,West,Electronics,Smartphone,6,507.48,345.24,3044.88,973.44
ORD-01860,2023-05-04,East,Electronics,Monitor,7,549.58,344.77,3847.06,1433.67
ORD-02255,2023-05-04,East,Furniture,Bookshelf,7,403.08,243.77,2821.56,1115.17
ORD-02464,2023-05-04,North,Electronics,Headphones,3,442.17,293.89,1326.51,444.84
ORD-02586,2023-05-04,West,Furniture,Desk,7,459.61,302.38,3217.27,1100.61
ORD-00381,2023-05-05,North,Office Supplies,Stapler,5,33.48,14.6,167.4,94.4
ORD-00388,2023-05-05,North,Electronics,Smartphone,7,1017.38,758.43,7121.66,1812.65
ORD-00596,2023-05-05,East,Clothing,Backpack,1,100.24,54.88,100.24,45.36
ORD-02060,2023-05-05,East,Furniture,Cabinet,4,534.95,294.87,2139.8,960.32
ORD-02501,2023-05-05,East,Electronics,Laptop,7,990.01,635.19,6930.07,2483.74
ORD-00112,2023-05-06,South,Furniture,Desk,1,464.56,268.19,464.56,196.37
ORD-00784,2023-05-06,West,Clothing,Shoes,2,106.37,54.21,212.74,104.32
ORD-01580,2023-05-06,West,Electronics,Headphones,5,586.81,386.06,2934.05,1003.75
ORD-00405,2023-05-07,South,Electronics,Monitor,1,1030.91,686.3,1030.91,344.61
ORD-01005,2023-05-07,West,Clothing,Backpack,8,88.31,44.17,706.48,353.12
ORD-00481,2023-05-08,North,Office Supplies,Pen Set,1,46.25,19.8,46.25,26.45
ORD-00981,2023-05-08,East,Clothing,Jacket,6,67.08,37.04,402.48,180.24
ORD-01668,2023-05-08,South,Electronics,Smartphone,7,686.72,462.0,4807.04,1573.04
ORD-00850,2023-05-09,North,Electronics,Smartphone,4,773.67,545.86,3094.68,911.24
ORD-01450,2023-05-09,West,Electronics,Headphones,1,1051.12,706.73,1051.12,344.39
ORD-02511,2023-05-09,West,Electronics,Smartphone,3,1086.5,747.43,3259.5,1017.21
ORD-00226,2023-05-10,East,Electronics,Monitor,3,920.49,606.47,2761.47,942.06
ORD-01123,2023-05-10,East,Furniture,Desk,8,282.74,155.33,2261.92,1019.28
ORD-01220,2023-05-10,West,Electronics,Smartphone,7,430.59,312.12,3014.13,829.29
ORD-01684,2023-05-10,West,Office Supplies,Stapler,2,24.38,10.05,48.76,28.66
ORD-01694,2023-05-10,West,Furniture,Office Chair,3,563.06,369.71,1689.18,580.05
ORD-02390,2023-05-10,South,Furniture,Office Chair,1,464.76,251.98,464.76,212.78
ORD-01162,2023-05-11,East,Electronics,Laptop,4,632.42,437.79,2529.68,778.52
ORD-00243,2023-05-12,East,Electronics,Headphones,3,825.11,545.99,2475.33,837.36
ORD-01155,2023-05-12,North,Electronics,Monitor,2,521.08,350.53,1042.16,341.1
ORD-01683,2023-05-12,North,Electronics,Laptop,4,762.68,544.42,3050.72,873.04
ORD-02254,2023-05-12,North,Furniture,Office Chair,8,490.12,278.13,3920.96,1695.92
ORD-02457,2023-05-12,North,Clothing,Shoes,4,129.34,69.89,517.36,237.8
ORD-00475,2023-05-13,West,Furniture,Cabinet,1,562.69,329.74,562.69,232.95
ORD-01322,2023-05-13,North,Clothing,T-Shirt,3,81.28,40.73,243.84,121.65
ORD-02203,2023-05-13,South,Furniture,Bookshelf,6,346.44,224.09,2078.64,734.1
ORD-00403,2023-05-14,North,Electronics,Laptop,2,844.21,546.37,1688.42,595.68
ORD-00525,2023-05-14,West,Electronics,Headphones,1,753.74,557.39,753.74,196.35
ORD-01091,2023-05-14,East,Furniture,Cabinet,5,252.97,154.06,1264.85,494.55
ORD-01448,2023-05-15,East,Office Supplies,Notebook,5,19.67,8.41,98.35,56.3
ORD-02462,2023-05-15,East,Electronics,Smartphone,2,1162.72,725.76,2325.44,873.92
ORD-02497,2023-05-15,West,Office Supplies,Pen Set,2,23.13,10.34,46.26,25.58
ORD-02532,2023-05-15,North,Office Supplies,Printer Paper,8,32.27,14.05,258.16,145.76
ORD-01252,2023-05-16,North,Electronics,Laptop,2,1008.07,618.23,2016.14,779.68
ORD-01471,2023-05-16,South,Clothing,Backpack,4,76.89,39.2,307.56,150.76
ORD-01996,2023-05-16,East,Clothing,Backpack,3,104.26,59.18,312.78,135.24
ORD-00605,2023-05-17,South,Furniture,Bookshelf,1,493.57,284.3,493.57,209.27
ORD-00797,2023-05-17,North,Furniture,Cabinet,8,490.62,265.86,3924.96,1798.08
ORD-01682,2023-05-17,West,Furniture,Bookshelf,5,374.88,242.9,1874.4,659.9
ORD-02114,2023-05-17,East,Electronics,Laptop,5,1020.64,745.51,5103.2,1375.65
ORD-02334,2023-05-17,East,Electronics,Laptop,2,470.85,299.49,941.7,342.72
ORD-02108,2023-05-18,North,Clothing,Jacket,2,124.41,69.28,248.82,110.26
ORD-02235,2023-05-18,West,Office Supplies,Printer Paper,1,35.21,14.81,35.21,20.4
ORD-00420,2023-05-19,East,Clothing,Backpack,6,103.43,50.28,620.58,318.9
ORD-01129,2023-05-19,West,Electronics,Smartphone,6,393.26,286.76,2359.56,639.0
ORD-01488,2023-05-20,West,Clothing,T-Shirt,3,68.88,33.32,206.64,106.68
ORD-02032,2023-05-20,East,Clothing,Jacket,8,54.61,28.27,436.88,210.72
ORD-00068,2023-05-21,East,Office Supplies,Stapler,8,18.96,8.37,151.68,84.72
ORD-01265,2023-05-21,South,Clothing,Backpack,8,82.68,42.97,661.44,317.68
ORD-01605,2023-05-21,North,Clothing,Backpack,4,130.09,65.28,520.36,259.24
ORD-02234,2023-05-21,South,Clothing,T-Shirt,2,56.76,26.73,113.52,60.06
ORD-00424,2023-05-23,North,Electronics,Headphones,2,520.95,381.55,1041.9,278.8
ORD-01653,2023-05-23,North,Clothing,Shoes,8,131.15,66.31,1049.2,518.72
ORD-02095,2023-05-23,West,Office Supplies,Stapler,5,34.33,15.9,171.65,92.15
ORD-00756,2023-05-24,North,Clothing,Shoes,2,86.84,41.35,173.68,90.98
ORD-01616,2023-05-24,East,Furniture,Bookshelf,2,229.3,141.49,458.6,175.62
ORD-01765,2023-05-24,East,Office Supplies,Pen Set,5,39.66,18.6,198.3,105.3
ORD-02222,2023-05-24,East,Office Supplies,Pen Set,4,29.65,13.76,118.6,63.56
ORD-02600,2023-05-24,West,Electronics,Headphones,3,836.71,617.6,2510.13,657.33
ORD-00846,2023-05-25,East,Clothing,Shoes,7,50.95,28.93,356.65,154.14
ORD-00876,2023-05-25,West,Furniture,Office Chair,3,476.71,308.47,1430.13,504.72
ORD-01458,2023-05-25,East,Office Supplies,Notebook,6,49.56,24.07,297.36,152.94
ORD-01015,2023-05-26,East,Electronics,Headphones,1,1132.69,797.74,1132.69,334.95
ORD-01165,2023-05-26,South,Office Supplies,Pen Set,5,39.65,16.58,198.25,115.35
ORD-01785,2023-05-26,West,Office Supplies,Stapler,6,49.98,20.8,299.88,175.08
ORD-02213,2023-05-26,South,Office Supplies,Stapler,8,31.02,15.07,248.16,127.6
ORD-01166,2023-05-27,North,Office Supplies,Printer Paper,2,36.92,15.98,73.84,41.88
ORD-01729,2023-05-27,East,Clothing,Backpack,4,120.41,61.54,481.64,235.48
ORD-01910,2023-05-27,East,Furniture,Office Chair,2,375.43,247.33,750.86,256.2
ORD-02550,2023-05-27,East,Electronics,Monitor,4,490.08,348.11,1960.32,567.88
ORD-01585,2023-05-28,South,Furniture,Office Chair,2,338.65,222.71,677.3,231.88
ORD-02133,2023-05-28,West,Electronics,Headphones,4,834.2,600.42,3336.8,935.12
ORD-01998,2023-05-29,South,Electronics,Monitor,3,1136.51,835.78,3409.53,902.19
ORD-02521,2023-05-29,South,Electronics,Monitor,5,526.12,369.29,2630.6,784.15
ORD-00729,2023-05-30,East,Electronics,Laptop,6,551.13,363.55,3306.78,1125.48
ORD-00926,2023-05-30,South,Electronics,Laptop,8,401.01,274.1,3208.08,1015.28
ORD-01991,2023-05-30,East,Electronics,Laptop,3,505.19,377.76,1515.57,382.29
ORD-01992,2023-05-30,East,Office Supplies,Notebook,7,36.26,17.03,253.82,134.61
ORD-02053,2023-05-30,East,Office Supplies,Pen Set,4,35.88,14.54,143.52,85.36
ORD-02529,2023-05-30,East,Electronics,Smartphone,7,976.48,654.71,6835.36,2252.39
ORD-01793,2023-05-31,East,Electronics,Smartphone,1,984.84,667.91,984.84,316.93
ORD-01983,2023-05-31,West,Clothing,T-Shirt,3,134.27,62.87,402.81,214.2
ORD-02085,2023-05-31,North,Electronics,Laptop,7,635.01,429.12,4445.07,1441.23
ORD-02362,2023-05-31,East,Furniture,Cabinet,3,203.55,132.39,610.65,213.48
ORD-02465,2023-05-31,East,Clothing,Jacket,1,82.78,38.86,82.78,43.92
ORD-00096,2023-06-01,North,Clothing,Jacket,7,134.45,64.58,941.15,489.09
ORD-00680,2023-06-01,South,Furniture,Office Chair,4,472.28,284.54,1889.12,750.96
ORD-00782,2023-06-01,East,Electronics,Laptop,8,792.0,585.94,6336.0,1648.48
ORD-01594,2023-06-01,South,Furniture,Desk,1,450.43,257.05,450.43,193.38
ORD-01828,2023-06-01,South,Electronics,Laptop,6,695.21,439.64,4171.26,1533.42
ORD-01850,2023-06-01,West,Clothing,T-Shirt,6,53.27,26.93,319.62,158.04
ORD-01932,2023-06-01,West,Electronics,Smartphone,7,524.04,389.59,3668.28,941.15
ORD-02304,2023-06-01,West,Electronics,Headphones,6,469.72,296.56,2818.32,1038.96
ORD-01475,2023-06-02,East,Furniture,Cabinet,5,337.68,200.12,1688.4,687.8
ORD-01950,2023-06-02,South,Electronics,Laptop,5,643.87,409.09,3219.35,1173.9
ORD-00526,2023-06-03,East,Electronics,Headphones,6,772.63,533.03,4635.78,1437.6
ORD-00750,2023-06-04,South,Office Supplies,Stapler,3,17.19,7.97,51.57,27.66
ORD-01295,2023-06-04,East,Electronics,Monitor,8,1055.99,678.3,8447.92,3021.52
ORD-02136,2023-06-04,North,Furniture,Cabinet,8,565.38,307.38,4523.04,2064.0
ORD-02568,2023-06-04,West,Office Supplies,Notebook,5,48.63,20.41,243.15,141.1
ORD-00398,2023-06-05,East,Furniture,Cabinet,4,238.36,138.96,953.44,397.6
ORD-01247,2023-06-05,East,Office Supplies,Notebook,8,21.78,9.76,174.24,96.16
ORD-01952,2023-06-05,East,Clothing,Shoes,4,96.65,48.04,386.6,194.44
ORD-01504,2023-06-06,East,Electronics,Smartphone,7,416.35,297.27,2914.45,833.56
ORD-01813,2023-06-06,North,Clothing,Backpack,2,101.79,51.14,203.58,101.3
ORD-00234,2023-06-07,West,Furniture,Bookshelf,6,424.96,245.42,2549.76,1077.24
ORD-00805,2023-06-07,East,Furniture,Office Chair,6,535.71,335.66,3214.26,1200.3
ORD-01798,2023-06-07,West,Furniture,Bookshelf,2,456.95,296.3,913.9,321.3
ORD-02562,2023-06-07,North,Electronics,Smartphone,3,542.02,365.44,1626.06,529.74
ORD-02378,2023-06-08,West,Office Supplies,Stapler,2,34.94,15.91,69.88,38.06
ORD-00905,2023-06-09,East,Electronics,Headphones,1,903.76,574.73,903.76,329.03
ORD-01859,2023-06-09,East,Furniture,Bookshelf,7,267.18,173.07,1870.26,658.77
ORD-02017,2023-06-09,North,Furniture,Cabinet,6,572.59,361.23,3435.54,1268.16
ORD-02412,2023-06-09,West,Office Supplies,Printer Paper,6,36.76,16.68,220.56,120.48
ORD-00543,2023-06-10,East,Office Supplies,Stapler,1,20.65,9.61,20.65,11.04
ORD-01575,2023-06-10,East,Furniture,Cabinet,7,196.45,121.5,1375.15,524.65
ORD-02394,2023-06-10,East,Furniture,Office Chair,7,244.32,144.24,1710.24,700.56
ORD-00044,2023-06-11,West,Office Supplies,Printer Paper,3,20.56,10.08,61.68,31.44
ORD-01216,2023-06-11,West,Furniture,Bookshelf,2,531.29,332.11,1062.58,398.36
ORD-01819,2023-06-11,North,Furniture,Cabinet,7,386.56,221.98,2705.92,1152.06
ORD-01670,2023-06-12,East,Clothing,Shoes,4,112.47,56.34,449.88,224.52
ORD-01846,2023-06-12,East,Clothing,Jacket,8,49.72,24.96,397.76,198.08
ORD-00228,2023-06-14,East,Office Supplies,Notebook,5,48.64,21.97,243.2,133.35
ORD-00214,2023-06-15,West,Furniture,Bookshelf,1,428.1,253.52,428.1,174.58
ORD-00332,2023-06-15,North,Furniture,Cabinet,7,563.26,326.57,3942.82,1656.83
ORD-00894,2023-06-15,East,Clothing,T-Shirt,2,89.73,49.9,179.46,79.66
ORD-01338,2023-06-15,East,Office Supplies,Pen Set,5,46.46,20.59,232.3,129.35
ORD-01606,2023-06-15,North,Office Supplies,Notebook,7,17.56,8.06,122.92,66.5
ORD-00382,2023-06-16,East,Office Supplies,Notebook,1,41.43,17.22,41.43,24.21
ORD-00478,2023-06-16,North,Electronics,Headphones,6,745.62,509.08,4473.72,1419.24
ORD-00979,2023-06-16,East,Electronics,Headphones,8,512.49,334.0,4099.92,1427.92
ORD-01236,2023-06-16,East,Clothing,Shoes,4,49.09,25.86,196.36,92.92
ORD-00349,2023-06-17,West,Office Supplies,Pen Set,2,35.27,14.64,70.54,41.26
ORD-02364,2023-06-17,East,Office Supplies,Printer Paper,1,23.02,9.69,23.02,13.33
ORD-02453,2023-06-17,North,Electronics,Laptop,5,528.55,338.84,2642.75,948.55
ORD-00300,2023-06-18,North,Furniture,Office Chair,2,393.19,251.91,786.38,282.56
ORD-00321,2023-06-18,East,Electronics,Smartphone,7,439.35,294.85,3075.45,1011.5
ORD-02011,2023-06-18,East,Electronics,Smartphone,3,1096.64,701.58,3289.92,1185.18
ORD-00127,2023-06-19,East,Clothing,T-Shirt,4,89.79,47.47,359.16,169.28
ORD-01103,2023-06-19,East,Electronics,Headphones,3,486.84,347.04,1460.52,419.4
ORD-01209,2023-06-19,South,Electronics,Smartphone,2,1038.75,755.9,2077.5,565.7
ORD-01353,2023-06-19,East,Clothing,Shoes,1,118.45,62.06,118.45,56.39
ORD-01373,2023-06-19,North,Electronics,Headphones,1,1091.9,689.3,1091.9,402.6
ORD-00832,2023-06-20,East,Furniture,Bookshelf,6,487.58,266.06,2925.48,1329.12
ORD-02392,2023-06-20,North,Electronics,Monitor,6,1163.67,791.79,6982.02,2231.28
ORD-00659,2023-06-21,North,Office Supplies,Printer Paper,7,36.8,15.9,257.6,146.3
ORD-00176,2023-06-22,East,Office Supplies,Printer Paper,8,22.75,10.8,182.0,95.6
ORD-00453,2023-06-22,South,Electronics,Laptop,6,584.6,394.07,3507.6,1143.18
ORD-01546,2023-06-22,North,Office Supplies,Printer Paper,2,27.26,12.42,54.52,29.68
ORD-02137,2023-06-22,East,Furniture,Desk,6,391.68,221.87,2350.08,1018.86
ORD-01208,2023-06-23,West,Electronics,Headphones,7,1132.94,758.49,7930.58,2621.15
ORD-00414,2023-06-24,West,Office Supplies,Notebook,6,47.51,19.36,285.06,168.9
ORD-01197,2023-06-24,North,Electronics,Monitor,5,464.52,306.33,2322.6,790.95
ORD-01608,2023-06-24,South,Clothing,Shoes,1,56.94,27.03,56.94,29.91
ORD-02224,2023-06-24,West,Electronics,Monitor,3,1004.03,713.91,3012.09,870.36
ORD-00786,2023-06-25,East,Electronics,Smartphone,2,623.12,414.41,1246.24,417.42
ORD-02220,2023-06-25,East,Electronics,Monitor,6,640.26,456.87,3841.56,1100.34
ORD-01848,2023-06-26,North,Office Supplies,Notebook,1,27.69,13.1,27.69,14.59
ORD-02191,2023-06-26,South,Electronics,Smartphone,4,704.85,487.84,2819.4,868.04
ORD-00053,2023-06-27,South,Electronics,Laptop,6,855.33,563.67,5131.98,1749.96
ORD-00555,2023-06-27,South,Furniture,Desk,6,474.59,283.81,2847.54,1144.68
ORD-00578,2023-06-27,West,Furniture,Bookshelf,7,413.82,261.91,2896.74,1063.37
ORD-00697,2023-06-27,West,Office Supplies,Stapler,6,46.45,19.19,278.7,163.56
ORD-00311,2023-06-28,South,Electronics,Smartphone,7,847.89,605.65,5935.23,1695.68
ORD-01176,2023-06-28,East,Clothing,Shoes,7,98.41,55.98,688.87,297.01
ORD-00941,2023-06-29,East,Furniture,Bookshelf,4,408.29,252.97,1633.16,621.28
ORD-01184,2023-06-29,West,Electronics,Monitor,3,1014.4,637.79,3043.2,1129.83
ORD-02171,2023-06-29,North,Electronics,Smartphone,6,457.23,304.28,2743.38,917.7
ORD-00074,2023-06-30,East,Electronics,Monitor,7,644.94,461.47,4514.58,1284.29
ORD-00086,2023-06-30,East,Office Supplies,Notebook,5,26.2,12.02,131.0,70.9
ORD-00423,2023-06-30,East,Office Supplies,Stapler,8,38.29,15.87,306.32,179.36
ORD-00630,2023-06-30,South,Electronics,Monitor,4,1036.04,651.24,4144.16,1539.2
ORD-01248,2023-06-30,East,Clothing,T-Shirt,3,96.27,54.5,288.81,125.31
ORD-01264,2023-06-30,West,Electronics,Monitor,6,765.41,569.7,4592.46,1174.26
ORD-02302,2023-06-30,North,Clothing,Backpack,7,108.18,53.81,757.26,380.59
ORD-02535,2023-06-30,East,Electronics,Laptop,1,847.15,559.01,847.15,288.14
ORD-00493,2023-07-01,West,Clothing,Shoes,8,120.21,64.88,961.68,442.64
ORD-01202,2023-07-01,South,Office Supplies,Notebook,4,26.07,11.56,104.28,58.04
ORD-01743,2023-07-01,East,Electronics,Monitor,3,1075.67,731.41,3227.01,1032.78
ORD-01924,2023-07-01,North,Furniture,Desk,8,342.39,214.35,2739.12,1024.32
ORD-00684,2023-07-02,South,Electronics,Laptop,7,987.04,722.22,6909.28,1853.74
ORD-01303,2023-07-02,East,Clothing,Backpack,3,75.78,41.4,227.34,103.14
ORD-02436,2023-07-02,East,Electronics,Smartphone,6,560.69,360.02,3364.14,1204.02
ORD-00686,2023-07-03,North,Furniture,Bookshelf,4,424.55,260.45,1698.2,656.4
ORD-00866,2023-07-03,West,Electronics,Headphones,3,1130.06,745.06,3390.18,1155.0
ORD-00627,2023-07-04,East,Electronics,Monitor,3,957.14,616.07,2871.42,1023.21
ORD-01052,2023-07-04,East,Electronics,Smartphone,6,633.1,424.98,3798.6,1248.72
ORD-02398,2023-07-04,East,Clothing,Shoes,8,65.47,36.2,523.76,234.16
ORD-00346,2023-07-05,South,Furniture,Bookshelf,4,557.51,333.48,2230.04,896.12
ORD-00524,2023-07-05,East,Furniture,Cabinet,5,207.6,119.06,1038.0,442.7
ORD-00562,2023-07-05,West,Office Supplies,Printer Paper,6,39.01,17.25,234.06,130.56
ORD-01088,2023-07-05,East,Clothing,Shoes,2,63.53,31.66,127.06,63.74
ORD-02054,2023-07-05,North,Office Supplies,Pen Set,4,25.24,12.05,100.96,52.76
ORD-00451,2023-07-06,East,Office Supplies,Pen Set,1,42.32,20.44,42.32,21.88
ORD-02021,2023-07-06,West,Electronics,Headphones,1,896.0,598.99,896.0,297.01
ORD-00874,2023-07-07,East,Clothing,Backpack,1,129.52,65.56,129.52,63.96
ORD-01217,2023-07-07,East,Electronics,Headphones,4,1092.78,692.61,4371.12,1600.68
ORD-01368,2023-07-07,East,Electronics,Monitor,1,794.52,498.04,794.52,296.48
ORD-00238,2023-07-08,East,Clothing,Backpack,1,89.89,44.95,89.89,44.94
ORD-00694,2023-07-08,West,Clothing,Shoes,1,86.52,44.29,86.52,42.23
ORD-01420,2023-07-08,East,Office Supplies,Notebook,3,28.78,13.99,86.34,44.37
ORD-01487,2023-07-08,West,Office Supplies,Printer Paper,4,48.69,22.47,194.76,104.88
ORD-01724,2023-07-08,East,Furniture,Bookshelf,7,482.6,291.78,3378.2,1335.74
ORD-02471,2023-07-08,South,Electronics,Monitor,5,1078.01,676.96,5390.05,2005.25
ORD-01010,2023-07-10,North,Furniture,Office Chair,8,559.6,337.22,4476.8,1779.04
ORD-01037,2023-07-10,North,Clothing,Shoes,1,106.26,59.49,106.26,46.77
ORD-01233,2023-07-11,West,Electronics,Headphones,4,625.15,422.91,2500.6,808.96
ORD-01334,2023-07-11,East,Electronics,Smartphone,4,558.72,369.66,2234.88,756.24
ORD-01639,2023-07-11,East,Electronics,Headphones,8,781.39,512.22,6251.12,2153.36
ORD-01327,2023-07-12,South,Office Supplies,Pen Set,5,42.69,19.82,213.45,114.35
ORD-01507,2023-07-12,West,Electronics,Headphones,5,721.62,514.6,3608.1,1035.1
ORD-01970,2023-07-12,West,Electronics,Smartphone,4,722.99,498.34,2891.96,898.6
ORD-02105,2023-07-12,West,Furniture,Office Chair,3,343.57,194.68,1030.71,446.67
ORD-00584,2023-07-13,North,Furniture,Desk,6,428.23,265.88,2569.38,974.1
ORD-01417,2023-07-13,West,Office Supplies,Stapler,4,23.56,9.89,94.24,54.68
ORD-00604,2023-07-14,North,Office Supplies,Pen Set,8,43.87,18.46,350.96,203.28
ORD-00864,2023-07-14,East,Furniture,Office Chair,1,372.13,241.52,372.13,130.61
ORD-01537,2023-07-14,West,Electronics,Headphones,5,646.19,475.53,3230.95,853.3
ORD-01579,2023-07-15,North,Office Supplies,Pen Set,1,31.41,14.03,31.41,17.38
ORD-01829,2023-07-15,West,Electronics,Headphones,8,567.64,384.96,4541.12,1461.44
ORD-00486,2023-07-16,East,Electronics,Smartphone,3,669.18,446.83,2007.54,667.05
ORD-01141,2023-07-16,East,Clothing,Backpack,4,96.04,47.07,384.16,195.88
ORD-01304,2023-07-16,South,Furniture,Desk,7,562.79,333.4,3939.53,1605.73
ORD-01669,2023-07-16,North,Furniture,Office Chair,2,227.66,127.72,455.32,199.88
ORD-01696,2023-07-16,North,Furniture,Desk,1,408.15,246.39,408.15,161.76
ORD-00244,2023-07-17,West,Furniture,Office Chair,8,206.94,129.47,1655.52,619.76
ORD-00670,2023-07-17,West,Office Supplies,Printer Paper,3,20.58,8.44,61.74,36.42
ORD-00848,2023-07-17,South,Electronics,Monitor,5,422.94,306.36,2114.7,582.9
ORD-01524,2023-07-17,East,Furniture,Office Chair,3,215.47,128.47,646.41,261.0
ORD-01808,2023-07-17,West,Electronics,Headphones,7,933.55,613.95,6534.85,2237.2
ORD-02541,2023-07-17,West,Electronics,Headphones,8,830.74,578.06,6645.92,2021.44
ORD-02570,2023-07-17,East,Clothing,T-Shirt,6,45.84,21.53,275.04,145.86
ORD-00518,2023-07-18,North,Electronics,Headphones,1,923.04,583.28,923.04,339.76
ORD-00898,2023-07-18,West,Furniture,Cabinet,1,449.88,272.5,449.88,177.38
ORD-01565,2023-07-18,East,Electronics,Smartphone,2,574.22,367.3,1148.44,413.84
ORD-00442,2023-07-20,North,Electronics,Headphones,2,639.4,454.54,1278.8,369.72
ORD-01118,2023-07-20,West,Furniture,Desk,8,546.59,334.39,4372.72,1697.6
ORD-00522,2023-07-21,South,Clothing,Backpack,6,119.7,67.37,718.2,313.98
ORD-01933,2023-07-21,North,Clothing,Jacket,5,96.41,51.28,482.05,225.65
ORD-02425,2023-07-21,South,Electronics,Headphones,4,661.6,489.27,2646.4,689.32
ORD-02534,2023-07-21,West,Furniture,Cabinet,6,318.27,179.06,1909.62,835.26
ORD-01766,2023-07-22,South,Office Supplies,Notebook,7,30.55,12.4,213.85,127.05
ORD-01930,2023-07-22,South,Furniture,Office Chair,5,234.79,154.31,1173.95,402.4
ORD-00340,2023-07-23,North,Office Supplies,Printer Paper,3,36.2,17.27,108.6,56.79
ORD-00373,2023-07-23,West,Electronics,Monitor,4,620.52,384.36,2482.08,944.64
ORD-00682,2023-07-24,East,Furniture,Desk,3,523.23,301.95,1569.69,663.84
ORD-01609,2023-07-24,West,Electronics,Monitor,8,1161.98,837.04,9295.84,2599.52
ORD-02044,2023-07-24,West,Clothing,T-Shirt,7,89.09,50.49,623.63,270.2
ORD-02266,2023-07-25,North,Office Supplies,Pen Set,7,35.41,14.66,247.87,145.25
ORD-02323,2023-07-25,East,Electronics,Smartphone,6,468.01,323.29,2808.06,868.32
ORD-00672,2023-07-26,West,Electronics,Headphones,3,818.06,569.97,2454.18,744.27
