order_id,order_date,month,region,category,segment,customer_id,units,unit_price,discount_pct,revenue,cost,profit,margin_pct,is_new_customer
ORD-1239,2025-02-09,2,East,Sports,Regular,C0428,2,109.1,5.9,205.33,130.92,74.41,36.2,1
ORD-1240,2025-02-09,2,South,Grocery,Basic,C0817,1,34.2,11.5,30.27,27.36,2.91,9.6,1
ORD-1241,2025-02-09,2,North,Sports,Regular,C0243,3,72.21,6.9,201.68,129.98,71.7,35.6,1
ORD-1242,2025-02-09,2,South,Sports,Basic,C0521,1,119.08,11.9,104.91,71.45,33.46,31.9,1
ORD-1243,2025-02-10,2,East,Home,Basic,C0528,3,157.55,7.9,435.31,293.04,142.27,32.7,1
ORD-1244,2025-02-10,2,South,Grocery,Basic,C0656,2,50.37,12.5,88.15,80.59,7.56,8.6,0
ORD-1245,2025-02-10,2,South,Electronics,Regular,C0644,1,259.16,13.6,223.91,191.78,32.13,14.3,1
ORD-1246,2025-02-10,2,West,Apparel,Basic,C0023,2,91.16,11.9,160.62,100.28,60.34,37.6,0
ORD-1247,2025-02-10,2,South,Apparel,Regular,C0395,1,124.94,18.9,101.33,68.72,32.61,32.2,0
ORD-1248,2025-02-10,2,South,Grocery,Regular,C0361,4,29.95,10,107.82,95.84,11.98,11.1,0
ORD-1249,2025-02-10,2,North,Sports,Premium,C0590,5,163.44,1.2,807.39,490.32,317.07,39.3,1
ORD-1250,2025-02-10,2,North,Sports,Regular,C0468,4,155.09,6.8,578.18,372.22,205.96,35.6,1
ORD-1251,2025-02-11,2,North,Electronics,Basic,C0774,1,350.85,8.7,320.33,259.63,60.7,18.9,1
ORD-1252,2025-02-11,2,North,Home,Regular,C0671,2,187.73,8,345.42,232.79,112.63,32.6,1
ORD-1253,2025-02-11,2,West,Grocery,Basic,C0285,1,52.76,8,48.54,42.21,6.33,13,1
ORD-1254,2025-02-11,2,West,Grocery,Regular,C0238,2,30.49,5.4,57.69,48.78,8.91,15.4,1
ORD-1255,2025-02-11,2,North,Grocery,Regular,C0753,4,17.93,7.3,66.48,57.38,9.1,13.7,1
ORD-1256,2025-02-11,2,South,Sports,Basic,C0139,1,33.56,11.6,29.67,20.14,9.53,32.1,1
ORD-1257,2025-02-11,2,West,Electronics,Basic,C0725,1,345.44,5.1,327.82,255.63,72.19,22,1
ORD-1258,2025-02-11,2,North,Home,Basic,C0371,1,191.16,7.9,176.06,118.52,57.54,32.7,1
ORD-1259,2025-02-11,2,South,Apparel,Regular,C0175,2,131.86,19.4,212.56,145.05,67.51,31.8,1
ORD-1260,2025-02-11,2,North,Electronics,Premium,C0182,7,340.42,0.3,2375.79,1763.38,612.41,25.8,1
ORD-1261,2025-02-12,2,South,Home,Basic,C0325,3,140.34,11.1,374.29,261.03,113.26,30.3,1
ORD-1262,2025-02-12,2,East,Grocery,Premium,C0276,4,13.59,2.7,52.89,43.49,9.4,17.8,1
ORD-1263,2025-02-12,2,South,Sports,Basic,C0397,3,158.9,10,429.03,286.02,143.01,33.3,1
ORD-1264,2025-02-12,2,East,Sports,Regular,C0068,3,59.39,10.1,160.17,106.9,53.27,33.3,1
ORD-1265,2025-02-12,2,North,Home,Regular,C0689,3,71.49,5.7,202.25,132.97,69.28,34.3,1
ORD-1266,2025-02-12,2,West,Sports,Premium,C0880,6,101.25,3.8,584.41,364.5,219.91,37.6,1
ORD-1267,2025-02-13,2,East,Electronics,Regular,C0045,2,235.75,7,438.49,348.91,89.58,20.4,0
ORD-1268,2025-02-13,2,West,Apparel,Premium,C0756,3,94.19,5.9,265.9,155.41,110.49,41.6,0
ORD-1269,2025-02-13,2,East,Sports,Regular,C0558,2,127.98,9.1,232.67,153.58,79.09,34,1
ORD-1270,2025-02-14,2,East,Electronics,Regular,C0259,1,387.83,10.4,347.5,286.99,60.51,17.4,1
ORD-1271,2025-02-14,2,South,Electronics,Regular,C0331,1,394.66,12.8,344.14,292.05,52.09,15.1,1
ORD-1272,2025-02-14,2,North,Sports,Basic,C0263,1,48.28,6.8,45,28.97,16.03,35.6,1
ORD-1273,2025-02-14,2,West,Electronics,Premium,C0585,7,633.55,3.2,4292.93,3281.79,1011.14,23.6,1
ORD-1274,2025-02-14,2,North,Electronics,Premium,C0590,6,581.61,4.6,3329.14,2582.35,746.79,22.4,0
ORD-1275,2025-02-14,2,South,Home,Regular,C0514,4,58.98,13,205.25,146.27,58.98,28.7,1
ORD-1276,2025-02-14,2,South,Home,Basic,C0098,3,99.13,14.4,254.57,184.38,70.19,27.6,1
ORD-1277,2025-02-15,2,West,Apparel,Basic,C0474,1,71.78,11.2,63.74,39.48,24.26,38.1,1
ORD-1278,2025-02-15,2,East,Apparel,Premium,C0016,7,81.04,4.1,544.02,312,232.02,42.6,1
ORD-1279,2025-02-15,2,East,Home,Premium,C0787,6,218.18,1,1295.99,811.63,484.36,37.4,1
ORD-1280,2025-02-15,2,North,Apparel,Basic,C0667,3,51.73,9.5,140.45,85.35,55.1,39.2,0
ORD-1281,2025-02-15,2,South,Apparel,Basic,C0735,1,56.75,14.8,48.35,31.21,17.14,35.4,0
ORD-1282,2025-02-15,2,West,Home,Basic,C0126,2,49.28,5,93.63,61.11,32.52,34.7,1
ORD-1283,2025-02-16,2,North,Sports,Basic,C0379,2,41.29,5.9,77.71,49.55,28.16,36.2,1
ORD-1284,2025-02-16,2,North,Home,Premium,C0518,2,175.44,2.8,341.06,217.55,123.51,36.2,0
ORD-1285,2025-02-16,2,North,Sports,Basic,C0100,2,45.39,9.5,82.16,54.47,27.69,33.7,1
ORD-1286,2025-02-16,2,East,Grocery,Regular,C0512,4,38.98,5.6,147.19,124.74,22.45,15.3,1
ORD-1287,2025-02-16,2,East,Apparel,Premium,C0200,8,116.49,9.2,846.18,512.56,333.62,39.4,1
ORD-1288,2025-02-16,2,North,Home,Regular,C0640,3,155.11,5.3,440.67,288.5,152.17,34.5,1
ORD-1289,2025-02-17,2,East,Home,Basic,C0118,1,70.69,9,64.33,43.83,20.5,31.9,0
ORD-1290,2025-02-17,2,North,Apparel,Regular,C0598,1,54.08,9.7,48.83,29.74,19.09,39.1,1
ORD-1291,2025-02-17,2,East,Apparel,Regular,C0430,2,35.76,14.7,61.01,39.34,21.67,35.5,0
ORD-1292,2025-02-17,2,North,Electronics,Basic,C0091,2,219.14,8.7,400.15,324.33,75.82,18.9,0
ORD-1293,2025-02-17,2,West,Electronics,Basic,C0355,1,439.41,9.5,397.67,325.16,72.51,18.2,0
ORD-1294,2025-02-17,2,North,Grocery,Basic,C0396,1,51.13,8.4,46.84,40.9,5.94,12.7,1
ORD-1295,2025-02-17,2,East,Sports,Basic,C0889,3,138.05,5.9,389.72,248.49,141.23,36.2,1
ORD-1296,2025-02-17,2,North,Apparel,Premium,C0625,4,67.59,7.4,250.35,148.7,101.65,40.6,1
ORD-1297,2025-02-17,2,East,Sports,Premium,C0316,7,148.38,4.4,992.96,623.2,369.76,37.2,0
ORD-1298,2025-02-17,2,West,Grocery,Basic,C0287,1,8.61,7.3,7.98,6.89,1.09,13.7,0
ORD-1299,2025-02-18,2,West,Sports,Basic,C0236,2,31.13,10.4,55.78,37.36,18.42,33,1
ORD-1300,2025-02-18,2,West,Sports,Basic,C0749,2,28.98,10.2,52.05,34.78,17.27,33.2,1
ORD-1301,2025-02-18,2,South,Electronics,Regular,C0039,4,232.62,11.5,823.47,688.56,134.91,16.4,1
ORD-1302,2025-02-18,2,West,Grocery,Basic,C0607,1,26.82,7.3,24.86,21.46,3.4,13.7,1
ORD-1303,2025-02-18,2,South,Sports,Regular,C0459,4,136.42,14.8,464.92,327.41,137.51,29.6,1
ORD-1304,2025-02-18,2,South,Apparel,Premium,C0631,3,64.43,8.9,176.09,106.31,69.78,39.6,1
ORD-1305,2025-02-18,2,North,Home,Basic,C0135,2,62.66,5.5,118.43,77.7,40.73,34.4,1
ORD-1306,2025-02-18,2,North,Sports,Basic,C0538,3,147.13,8.7,402.99,264.83,138.16,34.3,1
ORD-1307,2025-02-18,2,West,Electronics,Premium,C0698,6,434.07,4.4,2489.83,1927.27,562.56,22.6,1
ORD-1308,2025-02-18,2,West,Grocery,Premium,C0555,2,52.45,3.7,101.02,83.92,17.1,16.9,0
ORD-1309,2025-02-18,2,West,Home,Premium,C0491,4,227.7,4.6,868.9,564.7,304.2,35,1
ORD-1310,2025-02-19,2,South,Apparel,Basic,C0693,1,93.25,15.7,78.61,51.29,27.32,34.8,0
ORD-1311,2025-02-19,2,North,Electronics,Regular,C0593,3,256.68,8.8,702.28,569.83,132.45,18.9,0
ORD-1312,2025-02-19,2,North,Grocery,Regular,C0691,4,55.81,10.3,200.25,178.59,21.66,10.8,0
ORD-1313,2025-02-19,2,South,Electronics,Premium,C0053,3,540.92,6.3,1520.53,1200.84,319.69,21,0
ORD-1314,2025-02-19,2,South,Grocery,Basic,C0274,3,23.83,14.5,61.12,57.19,3.93,6.4,1
ORD-1315,2025-02-20,2,East,Sports,Premium,C0832,7,138.2,2.2,946.12,580.44,365.68,38.7,1
ORD-1316,2025-02-20,2,South,Home,Regular,C0514,2,152.18,9.7,274.84,188.7,86.14,31.3,0
ORD-1317,2025-02-20,2,West,Electronics,Basic,C0484,1,379.46,6.9,353.28,280.8,72.48,20.5,1
ORD-1318,2025-02-20,2,North,Grocery,Basic,C0010,3,11.33,7.1,31.58,27.19,4.39,13.9,1
ORD-1319,2025-02-20,2,South,Sports,Regular,C0372,1,76.49,13.8,65.93,45.89,20.04,30.4,0
ORD-1320,2025-02-20,2,East,Electronics,Basic,C0118,3,222.48,6.4,624.72,493.91,130.81,20.9,0
ORD-1321,2025-02-21,2,West,Sports,Basic,C0749,1,69.02,6,64.88,41.41,23.47,36.2,0
ORD-1322,2025-02-21,2,East,Home,Premium,C0403,5,119.62,0.1,597.5,370.82,226.68,37.9,1
ORD-1323,2025-02-21,2,North,Electronics,Premium,C0874,7,618.39,5.1,4107.96,3203.26,904.7,22,0
ORD-1324,2025-02-21,2,West,Grocery,Premium,C0585,6,64.04,4.8,365.8,307.39,58.41,16,0
ORD-1325,2025-02-21,2,South,Electronics,Basic,C0816,2,225.33,14,387.57,333.49,54.08,14,1
ORD-1326,2025-02-22,2,West,Home,Basic,C0621,3,134.01,5.6,379.52,249.26,130.26,34.3,1
ORD-1327,2025-02-22,2,North,Sports,Regular,C0828,4,44.51,9.6,160.95,106.82,54.13,33.6,0
ORD-1328,2025-02-22,2,East,Sports,Premium,C0200,3,45.45,5.7,128.58,81.81,46.77,36.4,0
ORD-1329,2025-02-22,2,East,Sports,Regular,C0510,2,65.8,7.2,122.12,78.96,43.16,35.3,0
ORD-1330,2025-02-22,2,West,Electronics,Basic,C0714,1,255.94,5.9,240.84,189.4,51.44,21.4,1
ORD-1331,2025-02-22,2,West,Home,Premium,C0868,7,175.48,1.6,1208.71,761.58,447.13,37,1
ORD-1332,2025-02-22,2,East,Electronics,Regular,C0206,1,263.95,10,237.56,195.32,42.24,17.8,1
ORD-1333,2025-02-22,2,East,Home,Basic,C0235,3,58.19,5,165.84,108.23,57.61,34.7,0
ORD-1334,2025-02-22,2,North,Grocery,Regular,C0294,2,9.44,8.8,17.22,15.1,2.12,12.3,1
ORD-1335,2025-02-22,2,North,Sports,Basic,C0504,3,78.13,10.7,209.31,140.63,68.68,32.8,1
ORD-1336,2025-02-23,2,West,Electronics,Premium,C0093,5,374.38,1.6,1841.95,1385.21,456.74,24.8,1
ORD-1337,2025-02-23,2,West,Grocery,Basic,C0588,1,23.47,7.2,21.78,18.78,3,13.8,1
ORD-1338,2025-02-23,2,North,Grocery,Regular,C0773,2,19.86,5.2,37.65,31.78,5.87,15.6,1
ORD-1339,2025-02-23,2,East,Apparel,Regular,C0115,4,55.63,9.3,201.83,122.39,79.44,39.4,0
ORD-1340,2025-02-23,2,North,Electronics,Regular,C0418,2,451.86,7.7,834.13,668.75,165.38,19.8,1
ORD-1341,2025-02-23,2,West,Apparel,Regular,C0897,4,135.54,13.1,471.14,298.19,172.95,36.7,0
ORD-1342,2025-02-23,2,South,Electronics,Regular,C0110,3,364.2,13,950.56,808.52,142.04,14.9,0
ORD-1343,2025-02-23,2,West,Grocery,Regular,C0176,4,26.84,8.9,97.8,85.89,11.91,12.2,1
ORD-1344,2025-02-23,2,North,Apparel,Basic,C0010,3,55.01,9.1,150.01,90.77,59.24,39.5,0
ORD-1345,2025-02-24,2,South,Sports,Regular,C0373,3,100.18,10.6,268.68,180.32,88.36,32.9,1
ORD-1346,2025-02-24,2,South,Home,Regular,C0668,2,170.83,13.2,296.56,211.83,84.73,28.6,1
ORD-1347,2025-02-24,2,West,Apparel,Premium,C0320,8,65.25,7,485.46,287.1,198.36,40.9,1
ORD-1348,2025-02-24,2,South,Sports,Premium,C0632,8,242.86,9.5,1758.31,1165.73,592.58,33.7,1
ORD-1349,2025-02-24,2,West,Grocery,Basic,C0126,1,28.17,7,26.2,22.54,3.66,14,0
ORD-1350,2025-02-24,2,East,Grocery,Basic,C0235,3,16.93,4.7,48.4,40.63,7.77,16.1,0
ORD-1351,2025-02-24,2,South,Apparel,Regular,C0596,4,113.28,18.6,368.84,249.22,119.62,32.4,1
ORD-1352,2025-02-24,2,North,Grocery,Regular,C0783,1,48.86,9.7,44.12,39.09,5.03,11.4,1
ORD-1353,2025-02-25,2,East,Electronics,Basic,C0552,3,208.2,7.8,575.88,462.2,113.68,19.7,1
ORD-1354,2025-02-25,2,East,Home,Regular,C0221,1,210.91,9.8,190.24,130.76,59.48,31.3,0
ORD-1355,2025-02-25,2,East,Sports,Regular,C0066,1,138.58,8.9,126.25,83.15,43.1,34.1,1
ORD-1356,2025-02-25,2,North,Home,Basic,C0333,2,39.82,8.9,72.55,49.38,23.17,31.9,1
ORD-1357,2025-02-25,2,East,Sports,Basic,C0267,3,107.91,5.1,307.22,194.24,112.98,36.8,0
ORD-1358,2025-02-25,2,South,Electronics,Regular,C0389,1,511.62,13.8,441.02,378.6,62.42,14.2,1
ORD-1359,2025-02-25,2,North,Home,Basic,C0579,1,49.23,7.2,45.69,30.52,15.17,33.2,1
ORD-1360,2025-02-25,2,South,Grocery,Premium,C0586,8,39.11,9.1,284.41,250.3,34.11,12,1
ORD-1361,2025-02-26,2,North,Apparel,Basic,C0078,1,83.45,14.2,71.6,45.9,25.7,35.9,0
ORD-1362,2025-02-26,2,South,Sports,Basic,C0858,1,72.1,15.4,61,43.26,17.74,29.1,1
ORD-1363,2025-02-26,2,West,Grocery,Regular,C0502,1,21,7,19.53,16.8,2.73,14,1
ORD-1364,2025-02-26,2,South,Electronics,Regular,C0339,2,315.09,10.6,563.38,466.33,97.05,17.2,0
ORD-1365,2025-02-26,2,West,Grocery,Premium,C0798,6,11.32,4.6,64.8,54.34,10.46,16.1,1
ORD-1366,2025-02-26,2,North,Home,Premium,C0898,3,117.75,0.3,352.19,219.01,133.18,37.8,1
ORD-1367,2025-02-26,2,South,Grocery,Regular,C0567,1,10.23,12.7,8.93,8.18,0.75,8.4,1
ORD-1368,2025-02-27,2,East,Apparel,Basic,C0456,2,80.8,10.8,144.15,88.88,55.27,38.3,1
ORD-1369,2025-02-27,2,East,Home,Premium,C0403,8,211.11,1.5,1663.55,1047.11,616.44,37.1,0
ORD-1370,2025-02-27,2,West,Grocery,Regular,C0353,3,18.03,9.9,48.74,43.27,5.47,11.2,1
ORD-1371,2025-02-28,2,West,Apparel,Premium,C0541,3,64.17,5.1,182.69,105.88,76.81,42,1
ORD-1372,2025-02-28,2,South,Apparel,Basic,C0490,1,51.09,15.4,43.22,28.1,15.12,35,1
ORD-1373,2025-03-01,3,North,Sports,Basic,C0446,3,136.93,7.9,378.34,246.47,131.87,34.9,1
ORD-1374,2025-03-01,3,North,Electronics,Basic,C0283,3,213.25,8.3,586.65,473.42,113.23,19.3,1
ORD-1375,2025-03-01,3,North,Home,Regular,C0059,1,187.06,8.5,171.16,115.98,55.18,32.2,1
ORD-1376,2025-03-01,3,North,Home,Regular,C0079,4,113.18,10,407.45,280.69,126.76,31.1,1
ORD-1377,2025-03-01,3,North,Apparel,Premium,C0220,6,162.61,7.2,905.41,536.61,368.8,40.7,1
ORD-1378,2025-03-01,3,South,Grocery,Premium,C0247,5,60.29,9.7,272.21,241.16,31.05,11.4,1
ORD-1379,2025-03-01,3,North,Grocery,Basic,C0378,3,48.62,6.7,136.09,116.69,19.4,14.3,1
ORD-1380,2025-03-01,3,North,Electronics,Premium,C0030,4,457.47,1.2,1807.92,1354.11,453.81,25.1,1
ORD-1381,2025-03-01,3,North,Apparel,Regular,C0820,4,69.99,11.5,247.76,153.98,93.78,37.9,1
ORD-1382,2025-03-01,3,North,Apparel,Regular,C0838,4,125.2,14.1,430.19,275.44,154.75,36,1
ORD-1383,2025-03-01,3,North,Grocery,Premium,C0034,7,65.02,1.6,447.86,364.11,83.75,18.7,1
ORD-1384,2025-03-01,3,North,Sports,Regular,C0233,4,58.25,6.5,217.86,139.8,78.06,35.8,0
ORD-1385,2025-03-02,3,South,Electronics,Premium,C0019,6,273.76,9.5,1486.52,1215.49,271.03,18.2,0
ORD-1386,2025-03-02,3,South,Electronics,Regular,C0306,3,456.98,16.2,1148.85,1014.5,134.35,11.7,1
ORD-1387,2025-03-02,3,South,Electronics,Premium,C0505,2,464.06,9,844.59,686.81,157.78,18.7,1
ORD-1388,2025-03-02,3,East,Home,Premium,C0200,5,160.81,0.9,796.81,498.51,298.3,37.4,0
ORD-1389,2025-03-02,3,East,Apparel,Basic,C0547,2,111.44,15.6,188.11,122.58,65.53,34.8,0
ORD-1390,2025-03-02,3,South,Apparel,Regular,C0361,2,54.18,19.2,87.55,59.6,27.95,31.9,0
ORD-1391,2025-03-03,3,South,Grocery,Premium,C0409,5,35.24,10.3,158.05,140.96,17.09,10.8,1
ORD-1392,2025-03-03,3,South,Apparel,Regular,C0499,4,93.01,16.6,310.28,204.62,105.66,34.1,1
ORD-1393,2025-03-03,3,South,Apparel,Regular,C0254,4,79.11,19.2,255.68,174.04,81.64,31.9,1
ORD-1394,2025-03-03,3,South,Sports,Regular,C0028,3,141.35,11,377.4,254.43,122.97,32.6,1
ORD-1395,2025-03-03,3,North,Electronics,Regular,C0687,2,259.05,8.7,473.03,383.39,89.64,19,1
ORD-1396,2025-03-03,3,North,Sports,Basic,C0222,1,148.4,7.3,137.57,89.04,48.53,35.3,0
ORD-1397,2025-03-03,3,South,Grocery,Basic,C0102,3,42.17,16.1,106.14,101.21,4.93,4.6,1
ORD-1398,2025-03-03,3,West,Home,Basic,C0273,1,89.44,8.7,81.66,55.45,26.21,32.1,0
ORD-1399,2025-03-03,3,East,Apparel,Regular,C0032,2,129.1,16.2,216.37,142.01,74.36,34.4,1
ORD-1400,2025-03-04,3,West,Apparel,Basic,C0160,1,70.12,14.3,60.09,38.57,21.52,35.8,1
ORD-1401,2025-03-04,3,West,Sports,Basic,C0165,1,124.16,10.6,111,74.5,36.5,32.9,1
ORD-1402,2025-03-04,3,East,Home,Basic,C0732,1,49.42,8.6,45.17,30.64,14.53,32.2,1
ORD-1403,2025-03-04,3,West,Electronics,Regular,C0556,4,311.45,8.1,1144.89,921.89,223,19.5,1
ORD-1404,2025-03-04,3,East,Apparel,Regular,C0391,4,58.75,11,209.15,129.25,79.9,38.2,1
ORD-1405,2025-03-05,3,East,Apparel,Regular,C0532,4,38.51,14,132.47,84.72,47.75,36,1
ORD-1406,2025-03-05,3,North,Electronics,Premium,C0707,3,579.86,2.6,1694.35,1287.29,407.06,24,1
ORD-1407,2025-03-05,3,West,Home,Basic,C0355,3,127.4,9.2,347.04,236.96,110.08,31.7,0
ORD-1408,2025-03-05,3,North,Grocery,Basic,C0263,3,28.36,9.3,77.17,68.06,9.11,11.8,0
ORD-1409,2025-03-05,3,North,Apparel,Basic,C0857,3,83.72,13.4,217.5,138.14,79.36,36.5,1
ORD-1410,2025-03-05,3,South,Home,Premium,C0882,4,68.08,7.6,251.62,168.84,82.78,32.9,0
ORD-1411,2025-03-05,3,South,Apparel,Basic,C0812,3,87.93,20.4,209.98,145.08,64.9,30.9,1
ORD-1412,2025-03-05,3,South,Grocery,Regular,C0389,3,58.14,15.7,147.04,139.54,7.5,5.1,0
ORD-1413,2025-03-05,3,East,Electronics,Premium,C0296,2,276.59,4.2,529.95,409.35,120.6,22.8,1
ORD-1414,2025-03-05,3,North,Home,Basic,C0010,2,123.03,9.3,223.18,152.56,70.62,31.6,0
ORD-1415,2025-03-06,3,East,Apparel,Basic,C0239,2,107.98,15.5,182.49,118.78,63.71,34.9,1
ORD-1416,2025-03-06,3,West,Grocery,Premium,C0541,3,39.69,5.5,112.52,95.26,17.26,15.3,0
ORD-1417,2025-03-06,3,West,Grocery,Premium,C0743,4,57.39,4.1,220.15,183.65,36.5,16.6,1
ORD-1418,2025-03-06,3,East,Apparel,Premium,C0099,6,134.84,5.9,761.31,444.97,316.34,41.6,1
ORD-1419,2025-03-06,3,North,Sports,Regular,C0062,2,103.58,9,188.52,124.3,64.22,34.1,0
ORD-1420,2025-03-06,3,West,Electronics,Basic,C0853,2,426.93,8.5,781.28,631.86,149.42,19.1,1
ORD-1421,2025-03-07,3,East,Home,Premium,C0759,4,284.19,6.1,1067.42,704.79,362.63,34,0
ORD-1422,2025-03-07,3,North,Apparel,Premium,C0862,7,154.07,9,981.43,593.17,388.26,39.6,0
ORD-1423,2025-03-07,3,North,Apparel,Regular,C0059,4,110.76,16.3,370.82,243.67,127.15,34.3,0
ORD-1424,2025-03-07,3,West,Home,Regular,C0400,3,56.33,8.4,154.79,104.77,50.02,32.3,1
ORD-1425,2025-03-08,3,South,Grocery,Basic,C0098,1,10.54,13.8,9.09,8.43,0.66,7.3,0
ORD-1426,2025-03-08,3,West,Home,Basic,C0837,1,78.4,5.7,73.93,48.61,25.32,34.2,0
ORD-1427,2025-03-08,3,East,Sports,Premium,C0419,8,177.05,1.6,1393.74,849.84,543.9,39,1
ORD-1428,2025-03-08,3,North,Sports,Basic,C0581,3,45.88,10,123.88,82.58,41.3,33.3,1
ORD-1429,2025-03-08,3,East,Grocery,Basic,C0146,3,34.69,7.7,96.06,83.26,12.8,13.3,1
ORD-1430,2025-03-09,3,South,Grocery,Regular,C0392,3,20.26,12.6,53.12,48.62,4.5,8.5,1
ORD-1431,2025-03-09,3,South,Grocery,Regular,C0043,3,44.53,12.4,117.02,106.87,10.15,8.7,1
ORD-1432,2025-03-09,3,North,Grocery,Premium,C0722,5,71.43,0.6,355.01,285.72,69.29,19.5,1
ORD-1433,2025-03-09,3,South,Grocery,Regular,C0260,1,17.01,15.6,14.36,13.61,0.75,5.2,1
ORD-1434,2025-03-09,3,East,Electronics,Basic,C0288,1,401.14,10.9,357.42,296.84,60.58,16.9,1
ORD-1435,2025-03-09,3,North,Apparel,Regular,C0079,3,77.62,15.9,195.84,128.07,67.77,34.6,0
ORD-1436,2025-03-09,3,North,Electronics,Regular,C0152,1,468.57,10.9,417.5,346.74,70.76,16.9,1
ORD-1437,2025-03-10,3,South,Apparel,Regular,C0388,4,111.41,18.2,364.53,245.1,119.43,32.8,1
ORD-1438,2025-03-10,3,West,Electronics,Premium,C0021,5,679.92,5.5,3212.62,2515.7,696.92,21.7,1
ORD-1439,2025-03-10,3,East,Grocery,Basic,C0049,1,22.81,10,20.53,18.25,2.28,11.1,1
ORD-1440,2025-03-10,3,East,Home,Regular,C0032,4,213.42,5.6,805.87,529.28,276.59,34.3,0
ORD-1441,2025-03-10,3,West,Apparel,Basic,C0725,3,39.17,16,98.71,64.63,34.08,34.5,0
ORD-1442,2025-03-10,3,South,Grocery,Basic,C0646,2,9.64,13.2,16.74,15.42,1.32,7.9,0
ORD-1443,2025-03-10,3,South,Apparel,Basic,C0349,1,60.37,15.9,50.77,33.2,17.57,34.6,0
ORD-1444,2025-03-10,3,West,Sports,Basic,C0121,3,35.46,11,94.68,63.83,30.85,32.6,0
ORD-1445,2025-03-11,3,North,Grocery,Regular,C0354,2,26.69,10.9,47.56,42.7,4.86,10.2,1
ORD-1446,2025-03-11,3,South,Electronics,Regular,C0058,3,391.15,13.4,1016.21,868.35,147.86,14.6,1
ORD-1447,2025-03-11,3,South,Home,Regular,C0596,3,162.64,15.4,412.78,302.51,110.27,26.7,0
ORD-1448,2025-03-11,3,West,Sports,Regular,C0047,3,106.42,10.8,284.78,191.56,93.22,32.7,0
ORD-1449,2025-03-11,3,West,Apparel,Basic,C0682,3,86.19,10.6,231.16,142.21,88.95,38.5,0
ORD-1450,2025-03-11,3,West,Sports,Regular,C0410,3,98.05,7.5,272.09,176.49,95.6,35.1,1
ORD-1451,2025-03-11,3,East,Grocery,Regular,C0334,1,44.78,9.8,40.39,35.82,4.57,11.3,1
ORD-1452,2025-03-12,3,South,Electronics,Regular,C0293,4,394.1,13.7,1360.43,1166.54,193.89,14.3,1
ORD-1453,2025-03-12,3,East,Electronics,Regular,C0899,1,518.76,7.5,479.85,383.88,95.97,20,0
ORD-1454,2025-03-12,3,East,Home,Premium,C0099,6,111.33,5.7,629.91,414.15,215.76,34.3,0
ORD-1455,2025-03-12,3,East,Electronics,Premium,C0584,2,360.84,6,678.38,534.04,144.34,21.3,1
ORD-1456,2025-03-12,3,West,Grocery,Regular,C0128,2,52,6.8,96.93,83.2,13.73,14.2,1
ORD-1457,2025-03-12,3,West,Electronics,Basic,C0227,3,390.27,8.9,1066.61,866.4,200.21,18.8,1
ORD-1458,2025-03-12,3,West,Sports,Basic,C0602,3,42.09,7.3,117.05,75.76,41.29,35.3,1
ORD-1459,2025-03-12,3,West,Home,Premium,C0021,5,78.55,6.1,368.79,243.5,125.29,34,0
ORD-1460,2025-03-12,3,South,Grocery,Regular,C0747,2,39.84,16.3,66.69,63.74,2.95,4.4,1
ORD-1461,2025-03-13,3,South,Sports,Premium,C0266,2,235.47,7.1,437.5,282.56,154.94,35.4,0
ORD-1462,2025-03-13,3,East,Electronics,Regular,C0771,2,252.18,5.8,475.11,373.23,101.88,21.4,1
ORD-1463,2025-03-13,3,East,Home,Premium,C0875,3,244.08,0.9,725.65,453.99,271.66,37.4,1
ORD-1464,2025-03-13,3,South,Home,Premium,C0180,4,177.94,7.8,656.24,441.29,214.95,32.8,1
ORD-1465,2025-03-13,3,East,Sports,Regular,C0003,3,173.35,7.7,480.01,312.03,167.98,35,1
ORD-1466,2025-03-13,3,West,Electronics,Basic,C0463,2,263.18,9.8,474.78,389.51,85.27,18,0
ORD-1467,2025-03-13,3,South,Apparel,Basic,C0393,1,85.79,17,71.21,47.18,24.03,33.7,1
ORD-1468,2025-03-13,3,East,Electronics,Basic,C0288,2,243.56,10.8,434.51,360.47,74.04,17,0
ORD-1469,2025-03-14,3,South,Sports,Basic,C0102,3,91.46,11,244.2,164.63,79.57,32.6,0
ORD-1470,2025-03-14,3,East,Grocery,Regular,C0478,3,23.57,5.5,66.82,56.57,10.25,15.3,1
ORD-1471,2025-03-14,3,South,Grocery,Regular,C0040,2,37.77,14.3,64.74,60.43,4.31,6.7,1
ORD-1472,2025-03-14,3,West,Sports,Basic,C0720,1,67.32,7.5,62.27,40.39,21.88,35.1,1
ORD-1473,2025-03-15,3,East,Apparel,Regular,C0108,4,56.67,11.5,200.61,124.67,75.94,37.9,1
ORD-1474,2025-03-15,3,East,Sports,Premium,C0157,4,136.53,3.6,526.46,327.67,198.79,37.8,1
ORD-1475,2025-03-15,3,West,Grocery,Premium,C0836,5,15.17,2.6,73.88,60.68,13.2,17.9,1
ORD-1476,2025-03-15,3,South,Home,Regular,C0688,4,140.39,16,471.71,348.17,123.54,26.2,0
ORD-1477,2025-03-15,3,East,Home,Regular,C0512,3,122.17,11,326.19,227.24,98.95,30.3,0
ORD-1478,2025-03-15,3,East,Grocery,Regular,C0045,3,36.95,10.3,99.43,88.68,10.75,10.8,0
